date,day_of_week,activation_id,restaurant_name,location_name,activation_description,minimum_spend_threshold,reward_amount,activation_start,activation_end,unique_users_count,unique_users_count_REDEEMED,total_tpv,median_check,tpv_vs_baseline,median_check_vs_baseline,marketing_spend,remaining_group_budget,new_users_count,returning_users_count,new_user_percentage,notes
2025-11-07,Friday,"25,504, 25,503, 25,502, 25,501, 25,500, 25,499, 25,498, 25,497, 25,496, 25,495",Huriyali,Downtown,"Spend $20 with Blackbird Pay, get $5 in $FLY back",20.0,5.0,2025-11-03 15:00:00,2025-11-14 18:00:00,2,1,40.92,20.46,,,5.0,4725.0,1,1,50.0,
2025-11-10,Monday,"25,504, 25,503, 25,502, 25,501, 25,500, 25,499, 25,498, 25,497, 25,496, 25,495",Huriyali,Downtown,"Spend $20 with Blackbird Pay, get $5 in $FLY back",20.0,5.0,2025-11-03 15:00:00,2025-11-14 18:00:00,3,2,110.63,10.8,,,10.0,4725.0,0,3,0.0,
2025-11-11,Tuesday,"25,504, 25,503, 25,502, 25,501, 25,500, 25,499, 25,498, 25,497, 25,496, 25,495",Huriyali,Downtown,"Spend $20 with Blackbird Pay, get $5 in $FLY back",20.0,5.0,2025-11-03 15:00:00,2025-11-14 18:00:00,0,0,0.0,,,,0.0,4725.0,0,0,,No transactions during activation period
2025-11-12,Wednesday,"25,504, 25,503, 25,502, 25,501, 25,500, 25,499, 25,498, 25,497, 25,496, 25,495",Huriyali,Downtown,"Spend $20 with Blackbird Pay, get $5 in $FLY back",20.0,5.0,2025-11-03 15:00:00,2025-11-14 18:00:00,4,2,77.42,10.54,,,10.0,4725.0,0,4,0.0,
2025-11-13,Thursday,"25,504, 25,503, 25,502, 25,501, 25,500, 25,499, 25,498, 25,497, 25,496, 25,495",Huriyali,Downtown,"Spend $20 with Blackbird Pay, get $5 in $FLY back",20.0,5.0,2025-11-03 15:00:00,2025-11-14 18:00:00,3,0,42.42,14.67,,,0.0,4725.0,0,3,0.0,
2025-11-14,Friday,"25,504, 25,503, 25,502, 25,501, 25,500, 25,499, 25,498, 25,497, 25,496, 25,495",Huriyali,Downtown,"Spend $20 with Blackbird Pay, get $5 in $FLY back",20.0,5.0,2025-11-03 15:00:00,2025-11-14 18:00:00,2,1,30.75,15.38,,,5.0,4725.0,0,2,0.0,
2025-11-01,Saturday,"25,520, 25,519, 25,518, 25,517, 25,516, 25,515",Huriyali,Downtown,"Spend $22 with Blackbird Pay, get $5 back in $FLY",22.0,5.0,2025-11-01 13:00:00,2025-11-16 15:00:00,7,6,237.09,28.3,52.17,25.14,30.0,4725.0,4,3,57.14,
2025-11-02,Sunday,"25,520, 25,519, 25,518, 25,517, 25,516, 25,515",Huriyali,Downtown,"Spend $22 with Blackbird Pay, get $5 back in $FLY",22.0,5.0,2025-11-01 13:00:00,2025-11-16 15:00:00,2,0,29.97,13.32,,,0.0,4725.0,1,1,50.0,
2025-11-08,Saturday,"25,520, 25,519, 25,518, 25,517, 25,516, 25,515",Huriyali,Downtown,"Spend $22 with Blackbird Pay, get $5 back in $FLY",22.0,5.0,2025-11-01 13:00:00,2025-11-16 15:00:00,5,2,120.3,16.64,,,10.0,4725.0,1,4,20.0,
2025-11-09,Sunday,"25,520, 25,519, 25,518, 25,517, 25,516, 25,515",Huriyali,Downtown,"Spend $22 with Blackbird Pay, get $5 back in $FLY",22.0,5.0,2025-11-01 13:00:00,2025-11-16 15:00:00,4,3,193.7,38.77,,,15.0,4725.0,1,3,25.0,
2025-11-15,Saturday,"25,520, 25,519, 25,518, 25,517, 25,516, 25,515",Huriyali,Downtown,"Spend $22 with Blackbird Pay, get $5 back in $FLY",22.0,5.0,2025-11-01 13:00:00,2025-11-16 15:00:00,5,2,101.64,17.2,,,10.0,4725.0,2,3,40.0,
2025-11-16,Sunday,"25,520, 25,519, 25,518, 25,517, 25,516, 25,515",Huriyali,Downtown,"Spend $22 with Blackbird Pay, get $5 back in $FLY",22.0,5.0,2025-11-01 13:00:00,2025-11-16 15:00:00,7,5,195.44,30.64,,,25.0,4725.0,3,4,42.86,
2025-11-03,Monday,"25,544, 25,543, 25,542, 25,541, 25,540, 25,539, 25,538, 25,537, 25,536, 25,535",Huriyali,Riverland,"Spend $20 with Blackbird Pay, get $5 in $FLY back",20.0,5.0,2025-11-03 15:00:00,2025-11-14 18:00:00,3,2,70.68,14.14,18.67,-5.8,10.0,4725.0,0,3,0.0,
2025-11-04,Tuesday,"25,544, 25,543, 25,542, 25,541, 25,540, 25,539, 25,538, 25,537, 25,536, 25,535",Huriyali,Riverland,"Spend $20 with Blackbird Pay, get $5 in $FLY back",20.0,5.0,2025-11-03 15:00:00,2025-11-14 18:00:00,3,1,86.31,15.84,,,5.0,4725.0,0,3,0.0,
2025-11-05,Wednesday,"25,544, 25,543, 25,542, 25,541, 25,540, 25,539, 25,538, 25,537, 25,536, 25,535",Huriyali,Riverland,"Spend $20 with Blackbird Pay, get $5 in $FLY back",20.0,5.0,2025-11-03 15:00:00,2025-11-14 18:00:00,0,0,0.0,,,,0.0,4725.0,0,0,,No transactions during activation period
2025-11-06,Thursday,"25,544, 25,543, 25,542, 25,541, 25,540, 25,539, 25,538, 25,537, 25,536, 25,535",Huriyali,Riverland,"Spend $20 with Blackbird Pay, get $5 in $FLY back",20.0,5.0,2025-11-03 15:00:00,2025-11-14 18:00:00,3,1,51.51,10.09,,,5.0,4725.0,1,2,33.33,
2025-11-07,Friday,"25,544, 25,543, 25,542, 25,541, 25,540, 25,539, 25,538, 25,537, 25,536, 25,535",Huriyali,Riverland,"Spend $20 with Blackbird Pay, get $5 in $FLY back",20.0,5.0,2025-11-03 15:00:00,2025-11-14 18:00:00,1,0,10.03,10.03,,,0.0,4725.0,0,1,0.0,
2025-11-10,Monday,"25,544, 25,543, 25,542, 25,541, 25,540, 25,539, 25,538, 25,537, 25,536, 25,535",Huriyali,Riverland,"Spend $20 with Blackbird Pay, get $5 in $FLY back",20.0,5.0,2025-11-03 15:00:00,2025-11-14 18:00:00,0,0,0.0,,,,0.0,4725.0,0,0,,No transactions during activation period
2025-11-11,Tuesday,"25,544, 25,543, 25,542, 25,541, 25,540, 25,539, 25,538, 25,537, 25,536, 25,535",Huriyali,Riverland,"Spend $20 with Blackbird Pay, get $5 in $FLY back",20.0,5.0,2025-11-03 15:00:00,2025-11-14 18:00:00,0,0,0.0,,,,0.0,4725.0,0,0,,No transactions during activation period
2025-11-12,Wednesday,"25,544, 25,543, 25,542, 25,541, 25,540, 25,539, 25,538, 25,537, 25,536, 25,535",Huriyali,Riverland,"Spend $20 with Blackbird Pay, get $5 in $FLY back",20.0,5.0,2025-11-03 15:00:00,2025-11-14 18:00:00,0,0,0.0,,,,0.0,4725.0,0,0,,No transactions during activation period
2025-11-13,Thursday,"25,544, 25,543, 25,542, 25,541, 25,540, 25,539, 25,538, 25,537, 25,536, 25,535",Huriyali,Riverland,"Spend $20 with Blackbird Pay, get $5 in $FLY back",20.0,5.0,2025-11-03 15:00:00,2025-11-14 18:00:00,2,0,25.28,12.64,,,0.0,4725.0,0,2,0.0,
2025-11-14,Friday,"25,544, 25,543, 25,542, 25,541, 25,540, 25,539, 25,538, 25,537, 25,536, 25,535",Huriyali,Riverland,"Spend $20 with Blackbird Pay, get $5 in $FLY back",20.0,5.0,2025-11-03 15:00:00,2025-11-14 18:00:00,3,2,104.25,40.15,,,10.0,4725.0,1,2,33.33,
2025-11-01,Saturday,"25,530, 25,529, 25,528, 25,527, 25,526, 25,525",Huriyali,Riverland,"Spend $22 with Blackbird Pay, get $5 in $FLY back",22.0,5.0,2025-11-01 13:00:00,2025-11-16 15:00:00,9,6,210.57,24.95,120.58,11.42,30.0,4725.0,2,7,22.22,
2025-11-02,Sunday,"25,530, 25,529, 25,528, 25,527, 25,526, 25,525",Huriyali,Riverland,"Spend $22 with Blackbird Pay, get $5 in $FLY back",22.0,5.0,2025-11-01 13:00:00,2025-11-16 15:00:00,4,3,113.63,19.43,,,15.0,4725.0,3,1,75.0,
2025-11-08,Saturday,"25,530, 25,529, 25,528, 25,527, 25,526, 25,525",Huriyali,Riverland,"Spend $22 with Blackbird Pay, get $5 in $FLY back",22.0,5.0,2025-11-01 13:00:00,2025-11-16 15:00:00,3,2,59.53,15.4,,,10.0,4725.0,1,2,33.33,
2025-11-09,Sunday,"25,530, 25,529, 25,528, 25,527, 25,526, 25,525",Huriyali,Riverland,"Spend $22 with Blackbird Pay, get $5 in $FLY back",22.0,5.0,2025-11-01 13:00:00,2025-11-16 15:00:00,4,3,127.28,28.03,,,15.0,4725.0,1,3,25.0,
2025-11-15,Saturday,"25,530, 25,529, 25,528, 25,527, 25,526, 25,525",Huriyali,Riverland,"Spend $22 with Blackbird Pay, get $5 in $FLY back",22.0,5.0,2025-11-01 13:00:00,2025-11-16 15:00:00,5,3,188.73,30.88,,,15.0,4725.0,1,4,20.0,
2025-11-16,Sunday,"25,530, 25,529, 25,528, 25,527, 25,526, 25,525",Huriyali,Riverland,"Spend $22 with Blackbird Pay, get $5 in $FLY back",22.0,5.0,2025-11-01 13:00:00,2025-11-16 15:00:00,5,3,135.98,22.08,,,15.0,4725.0,1,4,20.0,
2025-10-29,Wednesday,"25,319, 25,318, 25,317",Indigo,Marina,"Spend $90 with Blackbird Pay, get $25 in $FLY back",90.0,25.0,2025-10-29 17:00:00,2025-11-12 21:00:00,0,0,0.0,,,,0.0,5000.0,0,0,,No transactions during activation period
2025-11-05,Wednesday,"25,319, 25,318, 25,317",Indigo,Marina,"Spend $90 with Blackbird Pay, get $25 in $FLY back",90.0,25.0,2025-10-29 17:00:00,2025-11-12 21:00:00,1,0,10.93,10.93,,,0.0,5000.0,0,1,0.0,
2025-11-12,Wednesday,"25,319, 25,318, 25,317",Indigo,Marina,"Spend $90 with Blackbird Pay, get $25 in $FLY back",90.0,25.0,2025-10-29 17:00:00,2025-11-12 21:00:00,0,0,0.0,,,,0.0,5000.0,0,0,,No transactions during activation period
2025-10-28,Tuesday,"24,664",Kato Sake Works,Bushwick,"Spend $40 with Blackbird Pay, get $20 in $FLY back",40.0,20.0,2025-10-28 17:00:00,2025-10-28 23:00:00,0,0,0.0,,,,0.0,0.0,0,0,,No transactions during activation period
2025-11-15,Saturday,"26,394, 26,393",Landmark Cevicheria,Boerum Hill,"Spend $50 with Blackbird Pay, get $25 in $FLY back",50.0,25.0,2025-11-15 16:00:00,2025-11-16 22:00:00,7,6,537.71,59.24,153.79,-55.26,150.0,0.0,6,1,85.71,
2025-11-16,Sunday,"26,394, 26,393",Landmark Cevicheria,Boerum Hill,"Spend $50 with Blackbird Pay, get $25 in $FLY back",50.0,25.0,2025-11-15 16:00:00,2025-11-16 22:00:00,4,4,511.83,58.17,,,100.0,0.0,4,0,100.0,
2025-10-30,Thursday,"25,015, 25,014, 25,013",Lewis Barbecue,NoMo,"Spend $30 with Blackbird Pay, get $10 in $FLY back",30.0,10.0,2025-10-30 13:00:00,2025-11-13 17:00:00,5,3,138.71,31.15,129.93,2.21,30.0,4770.0,1,4,20.0,
2025-11-06,Thursday,"25,015, 25,014, 25,013",Lewis Barbecue,NoMo,"Spend $30 with Blackbird Pay, get $10 in $FLY back",30.0,10.0,2025-10-30 13:00:00,2025-11-13 17:00:00,3,2,96.67,25.8,,,20.0,4770.0,2,1,66.67,
2025-11-13,Thursday,"25,015, 25,014, 25,013",Lewis Barbecue,NoMo,"Spend $30 with Blackbird Pay, get $10 in $FLY back",30.0,10.0,2025-10-30 13:00:00,2025-11-13 17:00:00,4,4,375.44,54.61,,,40.0,4770.0,4,0,100.0,
2025-10-27,Monday,"25,235, 25,234, 25,233, 25,232, 25,231, 25,230",Lillian's Market & Cafe,Hampton Park Terrace,"Spend $15 with Blackbird Pay, get $5 in $FLY back",15.0,5.0,2025-10-27 07:15:00,2025-11-12 12:00:00,6,3,76.21,8.52,-21.82,-42.58,15.0,4480.0,1,5,16.67,
2025-10-29,Wednesday,"25,235, 25,234, 25,233, 25,232, 25,231, 25,230",Lillian's Market & Cafe,Hampton Park Terrace,"Spend $15 with Blackbird Pay, get $5 in $FLY back",15.0,5.0,2025-10-27 07:15:00,2025-11-12 12:00:00,5,3,85.23,16.4,,,15.0,4480.0,1,4,20.0,
2025-11-03,Monday,"25,235, 25,234, 25,233, 25,232, 25,231, 25,230",Lillian's Market & Cafe,Hampton Park Terrace,"Spend $15 with Blackbird Pay, get $5 in $FLY back",15.0,5.0,2025-10-27 07:15:00,2025-11-12 12:00:00,6,4,130.82,19.99,,,20.0,4480.0,0,6,0.0,
2025-11-05,Wednesday,"25,235, 25,234, 25,233, 25,232, 25,231, 25,230",Lillian's Market & Cafe,Hampton Park Terrace,"Spend $15 with Blackbird Pay, get $5 in $FLY back",15.0,5.0,2025-10-27 07:15:00,2025-11-12 12:00:00,8,3,138.73,7.46,,,15.0,4480.0,3,5,37.5,
2025-11-10,Monday,"25,235, 25,234, 25,233, 25,232, 25,231, 25,230",Lillian's Market & Cafe,Hampton Park Terrace,"Spend $15 with Blackbird Pay, get $5 in $FLY back",15.0,5.0,2025-10-27 07:15:00,2025-11-12 12:00:00,3,1,47.71,8.64,,,5.0,4480.0,0,3,0.0,
2025-11-12,Wednesday,"25,235, 25,234, 25,233, 25,232, 25,231, 25,230",Lillian's Market & Cafe,Hampton Park Terrace,"Spend $15 with Blackbird Pay, get $5 in $FLY back",15.0,5.0,2025-10-27 07:15:00,2025-11-12 12:00:00,7,3,135.91,10.38,,,15.0,4480.0,5,2,71.43,
2025-10-27,Monday,"25,251, 25,250, 25,249, 25,248, 25,247, 25,246",Lillian's Restaurant,Hampton Park Terrace,"Spend $75 with Blackbird Pay, get $25 in $FLY back",75.0,25.0,2025-10-27 17:00:00,2025-11-11 21:00:00,1,0,21.67,21.67,-64.21,-25.1,0.0,4480.0,0,1,0.0,
2025-10-28,Tuesday,"25,251, 25,250, 25,249, 25,248, 25,247, 25,246",Lillian's Restaurant,Hampton Park Terrace,"Spend $75 with Blackbird Pay, get $25 in $FLY back",75.0,25.0,2025-10-27 17:00:00,2025-11-11 21:00:00,6,6,756.55,90.77,,,150.0,4480.0,3,3,50.0,
2025-11-03,Monday,"25,251, 25,250, 25,249, 25,248, 25,247, 25,246",Lillian's Restaurant,Hampton Park Terrace,"Spend $75 with Blackbird Pay, get $25 in $FLY back",75.0,25.0,2025-10-27 17:00:00,2025-11-11 21:00:00,3,1,204.32,74.56,,,25.0,4480.0,0,3,0.0,
2025-11-04,Tuesday,"25,251, 25,250, 25,249, 25,248, 25,247, 25,246",Lillian's Restaurant,Hampton Park Terrace,"Spend $75 with Blackbird Pay, get $25 in $FLY back",75.0,25.0,2025-10-27 17:00:00,2025-11-11 21:00:00,4,3,363.66,42.9,,,75.0,4480.0,1,3,25.0,
2025-11-10,Monday,"25,251, 25,250, 25,249, 25,248, 25,247, 25,246",Lillian's Restaurant,Hampton Park Terrace,"Spend $75 with Blackbird Pay, get $25 in $FLY back",75.0,25.0,2025-10-27 17:00:00,2025-11-11 21:00:00,1,0,15.57,7.78,,,0.0,4480.0,0,1,0.0,
2025-11-11,Tuesday,"25,251, 25,250, 25,249, 25,248, 25,247, 25,246",Lillian's Restaurant,Hampton Park Terrace,"Spend $75 with Blackbird Pay, get $25 in $FLY back",75.0,25.0,2025-10-27 17:00:00,2025-11-11 21:00:00,1,1,111.89,111.89,,,25.0,4480.0,0,1,0.0,
2025-10-28,Tuesday,"24,554, 24,553, 24,552, 24,551, 24,550, 24,549, 24,548, 24,547, 24,546, 24,545",Ma'am Saab,Downtown Charleston,"Spend $35 with Blackbird Pay, get $10 in $FLY back",35.0,10.0,2025-10-28 11:30:00,2025-11-08 14:00:00,2,2,88.63,44.32,343.59,121.8,20.0,4950.0,1,1,50.0,
2025-10-29,Wednesday,"24,554, 24,553, 24,552, 24,551, 24,550, 24,549, 24,548, 24,547, 24,546, 24,545",Ma'am Saab,Downtown Charleston,"Spend $35 with Blackbird Pay, get $10 in $FLY back",35.0,10.0,2025-10-28 11:30:00,2025-11-08 14:00:00,0,0,0.0,,,,0.0,4950.0,0,0,,No transactions during activation period
2025-10-30,Thursday,"24,554, 24,553, 24,552, 24,551, 24,550, 24,549, 24,548, 24,547, 24,546, 24,545",Ma'am Saab,Downtown Charleston,"Spend $35 with Blackbird Pay, get $10 in $FLY back",35.0,10.0,2025-10-28 11:30:00,2025-11-08 14:00:00,0,0,0.0,,,,0.0,4950.0,0,0,,No transactions during activation period
2025-10-31,Friday,"24,554, 24,553, 24,552, 24,551, 24,550, 24,549, 24,548, 24,547, 24,546, 24,545",Ma'am Saab,Downtown Charleston,"Spend $35 with Blackbird Pay, get $10 in $FLY back",35.0,10.0,2025-10-28 11:30:00,2025-11-08 14:00:00,0,0,0.0,,,,0.0,4950.0,0,0,,No transactions during activation period
2025-11-01,Saturday,"24,554, 24,553, 24,552, 24,551, 24,550, 24,549, 24,548, 24,547, 24,546, 24,545",Ma'am Saab,Downtown Charleston,"Spend $35 with Blackbird Pay, get $10 in $FLY back",35.0,10.0,2025-10-28 11:30:00,2025-11-08 14:00:00,1,0,17.48,17.48,,,0.0,4950.0,1,0,100.0,
2025-11-04,Tuesday,"24,554, 24,553, 24,552, 24,551, 24,550, 24,549, 24,548, 24,547, 24,546, 24,545",Ma'am Saab,Downtown Charleston,"Spend $35 with Blackbird Pay, get $10 in $FLY back",35.0,10.0,2025-10-28 11:30:00,2025-11-08 14:00:00,0,0,0.0,,,,0.0,4950.0,0,0,,No transactions during activation period
2025-11-05,Wednesday,"24,554, 24,553, 24,552, 24,551, 24,550, 24,549, 24,548, 24,547, 24,546, 24,545",Ma'am Saab,Downtown Charleston,"Spend $35 with Blackbird Pay, get $10 in $FLY back",35.0,10.0,2025-10-28 11:30:00,2025-11-08 14:00:00,0,0,0.0,,,,0.0,4950.0,0,0,,No transactions during activation period
2025-11-06,Thursday,"24,554, 24,553, 24,552, 24,551, 24,550, 24,549, 24,548, 24,547, 24,546, 24,545",Ma'am Saab,Downtown Charleston,"Spend $35 with Blackbird Pay, get $10 in $FLY back",35.0,10.0,2025-10-28 11:30:00,2025-11-08 14:00:00,0,0,0.0,,,,0.0,4950.0,0,0,,No transactions during activation period
2025-11-07,Friday,"24,554, 24,553, 24,552, 24,551, 24,550, 24,549, 24,548, 24,547, 24,546, 24,545",Ma'am Saab,Downtown Charleston,"Spend $35 with Blackbird Pay, get $10 in $FLY back",35.0,10.0,2025-10-28 11:30:00,2025-11-08 14:00:00,0,0,0.0,,,,0.0,4950.0,0,0,,No transactions during activation period
2025-11-08,Saturday,"24,554, 24,553, 24,552, 24,551, 24,550, 24,549, 24,548, 24,547, 24,546, 24,545",Ma'am Saab,Downtown Charleston,"Spend $35 with Blackbird Pay, get $10 in $FLY back",35.0,10.0,2025-10-28 11:30:00,2025-11-08 14:00:00,1,1,43.96,43.96,,,10.0,4950.0,0,1,0.0,
2025-11-10,Monday,"25,865, 25,864, 25,863",Mayflower,Clinton Hill,"Spend $50 with Blackbird Pay, get $25 in $FLY back",50.0,25.0,2025-11-10 17:00:00,2025-11-13 00:00:00,0,0,0.0,,,,0.0,0.0,0,0,,No transactions during activation period
2025-11-11,Tuesday,"25,865, 25,864, 25,863",Mayflower,Clinton Hill,"Spend $50 with Blackbird Pay, get $25 in $FLY back",50.0,25.0,2025-11-10 17:00:00,2025-11-13 00:00:00,0,0,0.0,,,,0.0,0.0,0,0,,No transactions during activation period
2025-11-12,Wednesday,"25,865, 25,864, 25,863",Mayflower,Clinton Hill,"Spend $50 with Blackbird Pay, get $25 in $FLY back",50.0,25.0,2025-11-10 17:00:00,2025-11-13 00:00:00,0,0,0.0,,,,0.0,0.0,0,0,,No transactions during activation period
2025-11-13,Thursday,"25,865, 25,864, 25,863",Mayflower,Clinton Hill,"Spend $50 with Blackbird Pay, get $25 in $FLY back",50.0,25.0,2025-11-10 17:00:00,2025-11-13 00:00:00,0,0,0.0,,,,0.0,0.0,0,0,,No transactions during activation period
2025-11-06,Thursday,"25,879, 25,878",Momoya,SoHo,"Spend $35 with Blackbird Pay, get $15 in $FLY back",35.0,15.0,2025-11-06 12:00:00,2025-11-13 22:00:00,7,7,328.33,41.19,106.75,-32.28,105.0,2320.0,2,5,28.57,
2025-11-13,Thursday,"25,879, 25,878",Momoya,SoHo,"Spend $35 with Blackbird Pay, get $15 in $FLY back",35.0,15.0,2025-11-06 12:00:00,2025-11-13 22:00:00,5,5,410.54,30.66,,,75.0,2320.0,4,1,80.0,
2025-11-02,Sunday,"25,741, 25,740, 25,739, 25,738, 25,737, 25,736, 25,735, 25,734, 25,733, 25,732",Narkara,Narkara,"Spend $100 or more, earn $50 in $FLY",100.0,50.0,2025-11-02 17:00:00,2025-11-13 22:00:00,22,21,3007.66,110.71,1296.31,-48.6,1050.0,0.0,22,0,100.0,
2025-11-03,Monday,"25,741, 25,740, 25,739, 25,738, 25,737, 25,736, 25,735, 25,734, 25,733, 25,732",Narkara,Narkara,"Spend $100 or more, earn $50 in $FLY",100.0,50.0,2025-11-02 17:00:00,2025-11-13 22:00:00,2,0,91.94,45.97,,,0.0,0.0,1,1,50.0,
2025-11-04,Tuesday,"25,741, 25,740, 25,739, 25,738, 25,737, 25,736, 25,735, 25,734, 25,733, 25,732",Narkara,Narkara,"Spend $100 or more, earn $50 in $FLY",100.0,50.0,2025-11-02 17:00:00,2025-11-13 22:00:00,2,2,340.77,114.96,,,100.0,0.0,2,0,100.0,
2025-11-05,Wednesday,"25,741, 25,740, 25,739, 25,738, 25,737, 25,736, 25,735, 25,734, 25,733, 25,732",Narkara,Narkara,"Spend $100 or more, earn $50 in $FLY",100.0,50.0,2025-11-02 17:00:00,2025-11-13 22:00:00,3,1,330.83,61.77,,,50.0,0.0,3,0,100.0,
2025-11-06,Thursday,"25,741, 25,740, 25,739, 25,738, 25,737, 25,736, 25,735, 25,734, 25,733, 25,732",Narkara,Narkara,"Spend $100 or more, earn $50 in $FLY",100.0,50.0,2025-11-02 17:00:00,2025-11-13 22:00:00,2,1,218.12,77.02,,,50.0,0.0,2,0,100.0,
2025-11-09,Sunday,"25,741, 25,740, 25,739, 25,738, 25,737, 25,736, 25,735, 25,734, 25,733, 25,732",Narkara,Narkara,"Spend $100 or more, earn $50 in $FLY",100.0,50.0,2025-11-02 17:00:00,2025-11-13 22:00:00,2,2,258.02,106.56,,,100.0,0.0,2,0,100.0,
2025-11-10,Monday,"25,741, 25,740, 25,739, 25,738, 25,737, 25,736, 25,735, 25,734, 25,733, 25,732",Narkara,Narkara,"Spend $100 or more, earn $50 in $FLY",100.0,50.0,2025-11-02 17:00:00,2025-11-13 22:00:00,4,2,366.17,66.6,,,100.0,0.0,3,1,75.0,
2025-11-11,Tuesday,"25,741, 25,740, 25,739, 25,738, 25,737, 25,736, 25,735, 25,734, 25,733, 25,732",Narkara,Narkara,"Spend $100 or more, earn $50 in $FLY",100.0,50.0,2025-11-02 17:00:00,2025-11-13 22:00:00,2,2,506.84,253.42,,,100.0,0.0,2,0,100.0,
2025-11-12,Wednesday,"25,741, 25,740, 25,739, 25,738, 25,737, 25,736, 25,735, 25,734, 25,733, 25,732",Narkara,Narkara,"Spend $100 or more, earn $50 in $FLY",100.0,50.0,2025-11-02 17:00:00,2025-11-13 22:00:00,3,2,401.31,76.23,,,100.0,0.0,3,0,100.0,
2025-11-13,Thursday,"25,741, 25,740, 25,739, 25,738, 25,737, 25,736, 25,735, 25,734, 25,733, 25,732",Narkara,Narkara,"Spend $100 or more, earn $50 in $FLY",100.0,50.0,2025-11-02 17:00:00,2025-11-13 22:00:00,4,4,456.84,110.33,,,200.0,0.0,4,0,100.0,
2025-10-29,Wednesday,"25,022, 25,021, 25,020",Nopalito,NOPA,"Spend $55 with Blackbird Pay, get $20 in $FLY back",55.0,20.0,2025-10-29 16:30:00,2025-11-12 21:00:00,0,0,0.0,,,,0.0,5000.0,0,0,,No transactions during activation period
2025-11-05,Wednesday,"25,022, 25,021, 25,020",Nopalito,NOPA,"Spend $55 with Blackbird Pay, get $20 in $FLY back",55.0,20.0,2025-10-29 16:30:00,2025-11-12 21:00:00,0,0,0.0,,,,0.0,5000.0,0,0,,No transactions during activation period
2025-11-12,Wednesday,"25,022, 25,021, 25,020",Nopalito,NOPA,"Spend $55 with Blackbird Pay, get $20 in $FLY back",55.0,20.0,2025-10-29 16:30:00,2025-11-12 21:00:00,0,0,0.0,,,,0.0,5000.0,0,0,,No transactions during activation period
2025-11-01,Saturday,"25,650, 25,649, 25,648, 25,647, 25,646, 25,643, 25,642, 25,641, 25,640, 25,639, 25,636, 25,635",Olmo,Bedford-Stuyvesant,"Spend $100 or more, earn $50 in $FLY",100.0,50.0,2025-11-01 17:00:00,2025-11-16 22:00:00,4,4,530.06,111.58,286.4,-18.66,200.0,1450.0,4,0,100.0,
2025-11-02,Sunday,"25,650, 25,649, 25,648, 25,647, 25,646, 25,643, 25,642, 25,641, 25,640, 25,639, 25,636, 25,635",Olmo,Bedford-Stuyvesant,"Spend $100 or more, earn $50 in $FLY",100.0,50.0,2025-11-01 17:00:00,2025-11-16 22:00:00,3,3,392.96,114.23,,,150.0,1450.0,3,0,100.0,
2025-11-05,Wednesday,"25,650, 25,649, 25,648, 25,647, 25,646, 25,643, 25,642, 25,641, 25,640, 25,639, 25,636, 25,635",Olmo,Bedford-Stuyvesant,"Spend $100 or more, earn $50 in $FLY",100.0,50.0,2025-11-01 17:00:00,2025-11-16 22:00:00,0,0,0.0,,,,0.0,1450.0,0,0,,No transactions during activation period
2025-11-06,Thursday,"25,650, 25,649, 25,648, 25,647, 25,646, 25,643, 25,642, 25,641, 25,640, 25,639, 25,636, 25,635",Olmo,Bedford-Stuyvesant,"Spend $100 or more, earn $50 in $FLY",100.0,50.0,2025-11-01 17:00:00,2025-11-16 22:00:00,3,2,424.22,175.34,,,100.0,1450.0,2,1,66.67,
2025-11-07,Friday,"25,650, 25,649, 25,648, 25,647, 25,646, 25,643, 25,642, 25,641, 25,640, 25,639, 25,636, 25,635",Olmo,Bedford-Stuyvesant,"Spend $100 or more, earn $50 in $FLY",100.0,50.0,2025-11-01 17:00:00,2025-11-16 22:00:00,2,2,205.56,76.59,,,100.0,1450.0,2,0,100.0,
2025-11-08,Saturday,"25,650, 25,649, 25,648, 25,647, 25,646, 25,643, 25,642, 25,641, 25,640, 25,639, 25,636, 25,635",Olmo,Bedford-Stuyvesant,"Spend $100 or more, earn $50 in $FLY",100.0,50.0,2025-11-01 17:00:00,2025-11-16 22:00:00,1,1,133.26,133.26,,,50.0,1450.0,0,1,0.0,
2025-11-09,Sunday,"25,650, 25,649, 25,648, 25,647, 25,646, 25,643, 25,642, 25,641, 25,640, 25,639, 25,636, 25,635",Olmo,Bedford-Stuyvesant,"Spend $100 or more, earn $50 in $FLY",100.0,50.0,2025-11-01 17:00:00,2025-11-16 22:00:00,3,3,529.32,145.36,,,150.0,1450.0,3,0,100.0,
2025-11-12,Wednesday,"25,650, 25,649, 25,648, 25,647, 25,646, 25,643, 25,642, 25,641, 25,640, 25,639, 25,636, 25,635",Olmo,Bedford-Stuyvesant,"Spend $100 or more, earn $50 in $FLY",100.0,50.0,2025-11-01 17:00:00,2025-11-16 22:00:00,0,0,0.0,,,,0.0,1450.0,0,0,,No transactions during activation period
2025-11-13,Thursday,"25,650, 25,649, 25,648, 25,647, 25,646, 25,643, 25,642, 25,641, 25,640, 25,639, 25,636, 25,635",Olmo,Bedford-Stuyvesant,"Spend $100 or more, earn $50 in $FLY",100.0,50.0,2025-11-01 17:00:00,2025-11-16 22:00:00,1,1,232.56,232.56,,,50.0,1450.0,1,0,100.0,
